"No.","Time","Source","Destination","Protocol","Length","Info"
"6330","15.802532","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"6353","15.853356","104.198.218.190","10.1.10.11","TLSv1.2","489","Application Data"
"6369","15.887337","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"6379","15.925319","104.198.218.190","10.1.10.11","TLSv1.2","640","Application Data, Application Data, Application Data"
"6401","15.966350","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"6431","16.055720","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"6463","16.136103","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"6467","16.159414","104.198.218.190","10.1.10.11","TLSv1.2","503","Application Data"
"6497","16.235696","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"6529","16.327219","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"6557","16.406638","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"6585","16.495473","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"6612","16.576886","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"6645","16.667602","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"6672","16.745318","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"6673","16.754668","104.198.218.190","10.1.10.11","TLSv1.2","503","Application Data"
"6693","16.821351","104.198.218.190","10.1.10.11","TLSv1.2","642","Application Data, Application Data, Application Data"
"6705","16.846356","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"6715","16.886864","104.198.218.190","10.1.10.11","TLSv1.2","574","Application Data, Application Data"
"6737","16.927217","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"6742","16.953224","104.198.218.190","10.1.10.11","TLSv1.2","576","Application Data, Application Data"
"6764","17.016523","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"6765","17.022324","104.198.218.190","10.1.10.11","TLSv1.2","503","Application Data"
"6780","17.089024","104.198.218.190","10.1.10.11","TLSv1.2","126","Application Data"
"6786","17.096515","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"6815","17.185068","104.198.218.190","10.1.10.11","TLSv1.2","503","Application Data"
"6824","17.191256","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"6838","17.240514","104.198.218.190","10.1.10.11","TLSv1.2","650","Application Data, Application Data, Application Data"
"6852","17.266366","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"6863","17.310252","104.198.218.190","10.1.10.11","TLSv1.2","503","Application Data"
"6888","17.357199","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"6895","17.377005","104.198.218.190","10.1.10.11","TLSv1.2","654","Application Data, Application Data, Application Data"
"6921","17.436818","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"6924","17.446806","104.198.218.190","10.1.10.11","TLSv1.2","580","Application Data, Application Data"
"6946","17.515277","104.198.218.190","10.1.10.11","TLSv1.2","581","Application Data, Application Data"
"6953","17.529182","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"6966","17.573786","104.198.218.190","10.1.10.11","TLSv1.2","582","Application Data, Application Data"
"6987","17.615854","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"6992","17.639336","104.198.218.190","10.1.10.11","TLSv1.2","584","Application Data, Application Data"
"7018","17.695549","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"7022","17.711700","104.198.218.190","10.1.10.11","TLSv1.2","1116","Application Data, Application Data, Application Data, Application Data"
"7049","17.787294","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"7078","17.867075","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"7102","17.943469","104.198.218.190","10.1.10.11","TLSv1.2","510","Application Data"
"7111","17.956274","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"7118","17.999551","104.198.218.190","10.1.10.11","TLSv1.2","1201","Application Data, Application Data, Application Data, Application Data, Application Data"
"7141","18.035452","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"7173","18.125917","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"7180","18.148339","104.198.218.190","10.1.10.11","TLSv1.2","514","Application Data"
"7202","18.206760","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"7204","18.217934","104.198.218.190","10.1.10.11","TLSv1.2","135","Application Data"
"7223","18.285466","104.198.218.190","10.1.10.11","TLSv1.2","596","Application Data, Application Data"
"7229","18.296096","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"7236","18.341522","104.198.218.190","10.1.10.11","TLSv1.2","596","Application Data, Application Data"
"7252","18.377375","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"7270","18.409148","104.198.218.190","10.1.10.11","TLSv1.2","599","Application Data, Application Data"
"7291","18.468157","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"7295","18.477159","104.198.218.190","10.1.10.11","TLSv1.2","601","Application Data, Application Data"
"7320","18.546266","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"7321","18.547720","104.198.218.190","10.1.10.11","TLSv1.2","597","Application Data, Application Data"
"7340","18.613952","104.198.218.190","10.1.10.11","TLSv1.2","1143","Application Data, Application Data, Application Data, Application Data"
"7356","18.637110","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"7365","18.681893","104.198.218.190","10.1.10.11","TLSv1.2","604","Application Data, Application Data"
"7383","18.716731","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"7418","18.809045","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"7446","18.905844","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"7470","18.986436","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"7505","19.076730","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"7534","19.162190","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"7559","19.246487","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"7564","19.257305","104.198.218.190","10.1.10.11","TLSv1.2","543","Application Data"
"7586","19.325815","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"7637","19.415600","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"7673","19.496421","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"7699","19.587436","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"7723","19.666605","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"7763","19.758011","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"7793","19.840308","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"7819","19.925915","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"7846","20.005303","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"7878","20.096001","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"7905","20.186860","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"7932","20.267003","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"7957","20.357521","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"7993","20.435619","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"8027","20.526440","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"8053","20.609580","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"8084","20.696200","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"8115","20.777188","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"8138","20.868798","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"8165","20.945391","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"8202","21.036398","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"8230","21.115865","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"8259","21.206814","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"8289","21.286394","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"8328","21.375861","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"8357","21.468146","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"8386","21.546221","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"8463","21.646891","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"8552","21.739134","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"8617","21.828553","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"8718","21.935443","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"8776","22.026186","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"8808","22.108378","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"8856","22.197585","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"8895","22.280502","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"8932","22.367656","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"8970","22.447304","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"9030","22.555719","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"9052","22.608787","104.198.218.190","10.1.10.11","TLSv1.2","531","Application Data"
"9069","22.636669","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"9083","22.675211","104.198.218.190","10.1.10.11","TLSv1.2","144","Application Data"
"9109","22.727370","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"9110","22.743917","104.198.218.190","10.1.10.11","TLSv1.2","1172","Application Data, Application Data, Application Data, Application Data"
"9131","22.816150","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"9175","22.895807","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"9232","22.986955","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"9293","23.078234","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"9359","23.196381","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"9424","23.287650","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"9447","23.343983","104.198.218.190","10.1.10.11","TLSv1.2","561","Application Data"
"9462","23.375728","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"9494","23.456483","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"9519","23.546403","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"9558","23.628832","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"9561","23.649499","104.198.218.190","10.1.10.11","TLSv1.2","561","Application Data"
"9587","23.716515","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"9588","23.717588","104.198.218.190","10.1.10.11","TLSv1.2","1214","Application Data, Application Data, Application Data, Application Data"
"9622","23.806569","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"9624","23.811976","104.198.218.190","10.1.10.11","TLSv1.2","561","Application Data"
"9646","23.877806","104.198.218.190","10.1.10.11","TLSv1.2","132","Application Data"
"9659","23.896859","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"9690","23.976312","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"9693","23.986085","104.198.218.190","10.1.10.11","TLSv1.2","561","Application Data"
"9726","24.051989","104.198.218.190","10.1.10.11","TLSv1.2","134","Application Data"
"9738","24.067450","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"9752","24.111973","104.198.218.190","10.1.10.11","TLSv1.2","1225","Application Data, Application Data, Application Data, Application Data"
"9778","24.165606","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"9812","24.245902","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"9813","24.253311","104.198.218.190","10.1.10.11","TLSv1.2","571","Application Data"
"9836","24.319322","104.198.218.190","10.1.10.11","TLSv1.2","123","Application Data"
"9848","24.335891","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"9860","24.381826","104.198.218.190","10.1.10.11","TLSv1.2","646","Application Data, Application Data"
"9880","24.416963","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"9888","24.449449","104.198.218.190","10.1.10.11","TLSv1.2","640","Application Data, Application Data"
"9913","24.506694","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"9915","24.515406","104.198.218.190","10.1.10.11","TLSv1.2","644","Application Data, Application Data"
"9944","24.585611","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"9946","24.599969","104.198.218.190","10.1.10.11","TLSv1.2","571","Application Data"
"9967","24.671993","104.198.218.190","10.1.10.11","TLSv1.2","723","Application Data, Application Data, Application Data"
"9974","24.677761","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"10002","24.760606","104.198.218.190","10.1.10.11","TLSv1.2","571","Application Data"
"10011","24.769033","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"10024","24.815436","104.198.218.190","10.1.10.11","TLSv1.2","129","Application Data"
"10043","24.856688","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"10069","24.935702","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"10093","25.025601","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"10122","25.106403","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"10146","25.193355","104.198.218.190","10.1.10.11","TLSv1.2","575","Application Data"
"10154","25.197104","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"10163","25.241755","104.198.218.190","10.1.10.11","TLSv1.2","125","Application Data"
"10182","25.279393","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"10193","25.309468","104.198.218.190","10.1.10.11","TLSv1.2","585","Application Data"
"10214","25.366871","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"10247","25.460683","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"10278","25.535798","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"10312","25.628645","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"10388","25.734853","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"10439","25.816431","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"10486","25.896616","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"10525","25.985855","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"10574","26.066510","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"10632","26.156717","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"10699","26.260299","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"10771","26.367700","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"10806","26.448167","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"10847","26.537760","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"10872","26.616850","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"10894","26.707347","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"10925","26.795604","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"10956","26.877607","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"10991","26.976522","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"11018","27.056341","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"11052","27.145912","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"11074","27.225578","104.198.218.190","10.1.10.11","TLSv1.2","585","Application Data"
"11082","27.227166","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"11090","27.271581","104.198.218.190","10.1.10.11","TLSv1.2","128","Application Data"
"11109","27.315853","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"11110","27.342250","104.198.218.190","10.1.10.11","TLSv1.2","662","Application Data, Application Data"
"11134","27.397645","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"11135","27.411063","104.198.218.190","10.1.10.11","TLSv1.2","585","Application Data"
"11153","27.477466","104.198.218.190","10.1.10.11","TLSv1.2","135","Application Data"
"11159","27.485685","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"11179","27.529539","104.198.218.190","10.1.10.11","TLSv1.2","667","Application Data, Application Data"
"11204","27.578128","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"11261","27.666434","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"11305","27.750051","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"11318","27.761863","104.198.218.190","10.1.10.11","TLSv1.2","598","Application Data"
"11363","27.829353","104.198.218.190","10.1.10.11","TLSv1.2","128","Application Data"
"11371","27.837085","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"11387","27.881641","104.198.218.190","10.1.10.11","TLSv1.2","672","Application Data, Application Data"
"11430","27.936546","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"11431","27.948287","104.198.218.190","10.1.10.11","TLSv1.2","1293","Application Data, Application Data, Application Data, Application Data"
"11469","28.036802","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"11504","28.127608","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"11527","28.182843","104.198.218.190","10.1.10.11","TLSv1.2","606","Application Data"
"11557","28.211040","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"11575","28.255952","104.198.218.190","10.1.10.11","TLSv1.2","123","Application Data"
"11615","28.309376","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"11625","28.323518","104.198.218.190","10.1.10.11","TLSv1.2","672","Application Data, Application Data"
"11667","28.387474","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"11721","28.476251","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"11759","28.555796","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"11764","28.576218","104.198.218.190","10.1.10.11","TLSv1.2","606","Application Data"
"11782","28.645311","104.198.218.190","10.1.10.11","TLSv1.2","123","Application Data"
"11788","28.645588","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"11828","28.727664","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"11835","28.758040","104.198.218.190","10.1.10.11","TLSv1.2","606","Application Data"
"11865","28.815570","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"11868","28.826287","104.198.218.190","10.1.10.11","TLSv1.2","752","Application Data, Application Data, Application Data"
"11901","28.895823","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"11902","28.897619","104.198.218.190","10.1.10.11","TLSv1.2","678","Application Data, Application Data"
"11929","28.965614","104.198.218.190","10.1.10.11","TLSv1.2","680","Application Data, Application Data"
"11937","28.986327","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"11945","28.999545","104.198.218.190","10.1.10.11","TLSv1.2","1474","Application Data, Application Data, Application Data, Application Data"
"11957","29.029780","104.198.218.190","10.1.10.11","TLSv1.2","523","Application Data, Application Data"
"11987","29.073175","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"11999","29.098192","104.198.218.190","10.1.10.11","TLSv1.2","684","Application Data, Application Data"
"12034","29.156382","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"12038","29.167618","104.198.218.190","10.1.10.11","TLSv1.2","687","Application Data, Application Data"
"12077","29.239824","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"12124","29.329929","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"12169","29.416690","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"12201","29.495637","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"12241","29.588241","104.198.218.190","10.1.10.11","TLSv1.2","611","Application Data"
"12263","29.617204","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"12278","29.659613","104.198.218.190","10.1.10.11","TLSv1.2","785","Application Data, Application Data, Application Data"
"12298","29.696844","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"12308","29.732507","104.198.218.190","10.1.10.11","TLSv1.2","699","Application Data, Application Data"
"12330","29.785805","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"12368","29.876823","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"12427","29.980874","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"12513","30.069859","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"12544","30.102104","104.198.218.190","10.1.10.11","TLSv1.2","626","Application Data"
"12587","30.179373","104.198.218.190","10.1.10.11","TLSv1.2","131","Application Data"
"12600","30.187305","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"12624","30.234335","104.198.218.190","10.1.10.11","TLSv1.2","703","Application Data, Application Data"
"12648","30.266837","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"12664","30.299284","104.198.218.190","10.1.10.11","TLSv1.2","706","Application Data, Application Data"
"12701","30.356370","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"12707","30.374960","104.198.218.190","10.1.10.11","TLSv1.2","1367","Application Data, Application Data, Application Data, Application Data"
"12749","30.439170","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"12790","30.526034","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"12791","30.530047","104.198.218.190","10.1.10.11","TLSv1.2","637","Application Data"
"12809","30.595508","104.198.218.190","10.1.10.11","TLSv1.2","785","Application Data, Application Data, Application Data"
"12818","30.607024","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"12835","30.652107","104.198.218.190","10.1.10.11","TLSv1.2","713","Application Data, Application Data"
"12865","30.695541","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"12878","30.718506","104.198.218.190","10.1.10.11","TLSv1.2","713","Application Data, Application Data"
"12904","30.785898","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"12915","30.799912","104.198.218.190","10.1.10.11","TLSv1.2","645","Application Data"
"12947","30.865529","104.198.218.190","10.1.10.11","TLSv1.2","122","Application Data"
"12960","30.886697","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"12980","30.930054","104.198.218.190","10.1.10.11","TLSv1.2","716","Application Data, Application Data"
"13022","30.981350","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"13064","31.055799","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"13079","31.083896","104.198.218.190","10.1.10.11","TLSv1.2","645","Application Data"
"13115","31.146050","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"13117","31.152004","104.198.218.190","10.1.10.11","TLSv1.2","794","Application Data, Application Data, Application Data"
"13152","31.230479","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"13157","31.246649","104.198.218.190","10.1.10.11","TLSv1.2","652","Application Data"
"13185","31.317776","104.198.218.190","10.1.10.11","TLSv1.2","122","Application Data"
"13197","31.329660","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"13216","31.373831","104.198.218.190","10.1.10.11","TLSv1.2","723","Application Data, Application Data"
"13287","31.452451","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"13302","31.457986","104.198.218.190","10.1.10.11","TLSv1.2","652","Application Data"
"13348","31.505369","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"13359","31.524114","104.198.218.190","10.1.10.11","TLSv1.2","798","Application Data, Application Data, Application Data"
"13388","31.586524","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"13390","31.589572","104.198.218.190","10.1.10.11","TLSv1.2","729","Application Data, Application Data"
"13474","31.660353","104.198.218.190","10.1.10.11","TLSv1.2","730","Application Data, Application Data"
"13500","31.679311","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"13521","31.727849","104.198.218.190","10.1.10.11","TLSv1.2","732","Application Data, Application Data"
"13542","31.757424","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"13554","31.794018","104.198.218.190","10.1.10.11","TLSv1.2","732","Application Data, Application Data"
"13581","31.847270","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"13615","31.927328","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"13621","31.942684","104.198.218.190","10.1.10.11","TLSv1.2","655","Application Data"
"13657","32.017284","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"13658","32.019345","104.198.218.190","10.1.10.11","TLSv1.2","136","Application Data"
"13691","32.086040","104.198.218.190","10.1.10.11","TLSv1.2","738","Application Data, Application Data"
"13703","32.107010","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"13716","32.154353","104.198.218.190","10.1.10.11","TLSv1.2","1429","Application Data, Application Data, Application Data, Application Data"
"13736","32.190568","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"13775","32.286079","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"13784","32.294712","104.198.218.190","10.1.10.11","TLSv1.2","664","Application Data"
"13830","32.361865","104.198.218.190","10.1.10.11","TLSv1.2","134","Application Data"
"13837","32.366082","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"13882","32.455468","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"13885","32.466628","104.198.218.190","10.1.10.11","TLSv1.2","669","Application Data"
"13909","32.533515","104.198.218.190","10.1.10.11","TLSv1.2","129","Application Data"
"13923","32.539153","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"13948","32.586387","104.198.218.190","10.1.10.11","TLSv1.2","1445","Application Data, Application Data, Application Data, Application Data"
"13981","32.626058","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"14027","32.706186","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"14031","32.710645","104.198.218.190","10.1.10.11","TLSv1.2","671","Application Data"
"14075","32.776141","104.198.218.190","10.1.10.11","TLSv1.2","133","Application Data"
"14093","32.796970","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"14128","32.872629","10.1.10.11","104.198.218.190","TLSv1.2","89","Application Data"
"14139","32.894761","104.198.218.190","10.1.10.11","TLSv1.2","683","Application Data"
"14144","32.919083","104.198.218.190","10.1.10.11","TLSv1.2","152","Application Data, Application Data"
