"No.","Time","Source","Destination","Protocol","Length","Info"
"10063","27.396934","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"10108","27.534428","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"10126","27.569166","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"10171","27.646750","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"10211","27.737041","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"10234","27.817130","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"10242","27.856316","104.198.218.190","10.1.10.11","TLSv1.2","293","Application Data"
"10282","27.906633","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"10284","27.922606","104.198.218.190","10.1.10.11","TLSv1.2","361","Application Data, Application Data"
"10311","27.986570","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"10318","28.020731","104.198.218.190","10.1.10.11","TLSv1.2","293","Application Data"
"10344","28.076952","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"10346","28.086304","104.198.218.190","10.1.10.11","TLSv1.2","819","Application Data, Application Data, Application Data, Application Data, Application Data"
"10373","28.157161","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"10374","28.165804","104.198.218.190","10.1.10.11","TLSv1.2","293","Application Data"
"10395","28.242950","104.198.218.190","10.1.10.11","TLSv1.2","516","Application Data, Application Data, Application Data"
"10403","28.250067","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"10436","28.360119","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"10451","28.416689","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"10473","28.498775","104.198.218.190","10.1.10.11","TLSv1.2","293","Application Data"
"10481","28.507636","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"10502","28.552831","104.198.218.190","10.1.10.11","TLSv1.2","171","Application Data"
"10520","28.589082","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"10527","28.620386","104.198.218.190","10.1.10.11","TLSv1.2","766","Application Data, Application Data, Application Data, Application Data"
"10549","28.677659","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"10551","28.686427","104.198.218.190","10.1.10.11","TLSv1.2","410","Application Data, Application Data"
"10592","28.756417","104.198.218.190","10.1.10.11","TLSv1.2","413","Application Data, Application Data"
"10598","28.756967","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"10628","28.847640","104.198.218.190","10.1.10.11","TLSv1.2","344","Application Data"
"10634","28.848510","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"10646","28.892219","104.198.218.190","10.1.10.11","TLSv1.2","123","Application Data"
"10666","28.927182","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"10676","28.958741","104.198.218.190","10.1.10.11","TLSv1.2","417","Application Data, Application Data"
"10703","29.017155","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"10704","29.033384","104.198.218.190","10.1.10.11","TLSv1.2","344","Application Data"
"10733","29.096652","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"10735","29.100021","104.198.218.190","10.1.10.11","TLSv1.2","129","Application Data"
"10762","29.188307","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"10794","29.267233","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"10797","29.267324","104.198.218.190","10.1.10.11","TLSv1.2","344","Application Data"
"10819","29.336173","104.198.218.190","10.1.10.11","TLSv1.2","495","Application Data, Application Data, Application Data"
"10830","29.357040","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"10857","29.436843","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"10863","29.449575","104.198.218.190","10.1.10.11","TLSv1.2","352","Application Data"
"10879","29.515979","104.198.218.190","10.1.10.11","TLSv1.2","128","Application Data"
"10886","29.526578","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"10898","29.580520","104.198.218.190","10.1.10.11","TLSv1.2","424","Application Data, Application Data"
"10916","29.616794","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"10923","29.645943","104.198.218.190","10.1.10.11","TLSv1.2","426","Application Data, Application Data"
"10943","29.699473","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"10965","29.781838","104.198.218.190","10.1.10.11","TLSv1.2","357","Application Data"
"10973","29.790379","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"10988","29.844472","104.198.218.190","10.1.10.11","TLSv1.2","123","Application Data"
"11007","29.866313","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
