"No.","Time","Source","Destination","Protocol","Length","Info"
"5683","14.831791","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"5717","14.922370","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"5745","15.012507","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"5758","15.058573","104.198.218.190","10.1.10.11","TLSv1.2","443","Application Data"
"5777","15.101702","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"5810","15.181883","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"5841","15.270868","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"5864","15.353850","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"5890","15.441636","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"5919","15.521708","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"5959","15.621192","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"5989","15.701907","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"6012","15.796152","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"6033","15.871692","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"6057","15.961334","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"6080","16.045500","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"6116","16.151024","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"6143","16.232388","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"6173","16.323590","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"6202","16.411611","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"6243","16.491917","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"6271","16.581070","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"6311","16.661437","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"6347","16.751572","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"6374","16.832146","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"6405","16.921515","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"6435","17.001872","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"6463","17.091404","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"6489","17.181398","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"6529","17.271230","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"6561","17.351559","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"6576","17.408805","10.1.10.11","40.77.224.254","TLSv1.2","171","Application Data"
"6586","17.434456","40.77.224.254","10.1.10.11","TLSv1.2","203","Application Data"
"6594","17.441867","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"6625","17.524513","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"6651","17.611965","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"6683","17.701802","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"6706","17.781423","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"6743","17.871738","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"6770","17.951434","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"6806","18.041841","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"6838","18.121556","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"6872","18.221858","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"6912","18.302916","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"6944","18.391817","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"6970","18.472606","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"7000","18.561433","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"7025","18.642140","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"7059","18.731879","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"7090","18.811371","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"7121","18.902641","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"7154","18.991716","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"7180","19.072158","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"7208","19.171723","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"7241","19.251303","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"7277","19.341368","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"7303","19.422082","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"7332","19.513233","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"7379","19.591187","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"7420","19.681356","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"7455","19.760851","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"7515","19.862236","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"7575","19.941175","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"7628","20.037372","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"7639","20.058283","104.198.218.190","10.1.10.11","TLSv1.2","435","Application Data"
"7698","20.123816","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"7700","20.132925","104.198.218.190","10.1.10.11","TLSv1.2","137","Application Data"
"7765","20.198207","104.198.218.190","10.1.10.11","TLSv1.2","522","Application Data, Application Data"
"7789","20.225184","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"7816","20.271226","104.198.218.190","10.1.10.11","TLSv1.2","523","Application Data, Application Data"
"7844","20.312824","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"7854","20.336761","104.198.218.190","10.1.10.11","TLSv1.2","522","Application Data, Application Data"
"7881","20.391586","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"7892","20.416327","104.198.218.190","10.1.10.11","TLSv1.2","435","Application Data"
"7916","20.481561","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"7918","20.484484","104.198.218.190","10.1.10.11","TLSv1.2","143","Application Data"
"7947","20.562200","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"7962","20.608097","104.198.218.190","10.1.10.11","TLSv1.2","435","Application Data"
"7986","20.651524","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"8001","20.675454","104.198.218.190","10.1.10.11","TLSv1.2","613","Application Data, Application Data, Application Data"
"8038","20.731327","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"8092","20.821497","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"8127","20.901984","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"8169","20.995325","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"8185","21.045904","104.198.218.190","10.1.10.11","TLSv1.2","457","Application Data"
"8196","21.071788","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"8203","21.114978","104.198.218.190","10.1.10.11","TLSv1.2","603","Application Data, Application Data, Application Data"
"8238","21.161372","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"8246","21.183893","104.198.218.190","10.1.10.11","TLSv1.2","539","Application Data, Application Data"
"8263","21.242771","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"8285","21.330608","104.198.218.190","10.1.10.11","TLSv1.2","457","Application Data"
"8292","21.332188","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"8308","21.377262","104.198.218.190","10.1.10.11","TLSv1.2","138","Application Data"
"8326","21.415216","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"8356","21.501519","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"8379","21.591888","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"8385","21.605776","104.198.218.190","10.1.10.11","TLSv1.2","457","Application Data"
"8412","21.671780","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"8413","21.672913","104.198.218.190","10.1.10.11","TLSv1.2","142","Application Data"
"8432","21.738222","104.198.218.190","10.1.10.11","TLSv1.2","545","Application Data, Application Data"
"8446","21.761178","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"8456","21.805039","104.198.218.190","10.1.10.11","TLSv1.2","1041","Application Data, Application Data, Application Data, Application Data"
"8480","21.851672","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"8509","21.935201","104.198.218.190","10.1.10.11","TLSv1.2","480","Application Data"
"8519","21.962276","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"8532","22.000818","104.198.218.190","10.1.10.11","TLSv1.2","620","Application Data, Application Data, Application Data"
"8546","22.021917","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"8595","22.108345","104.198.218.190","10.1.10.11","TLSv1.2","480","Application Data"
"8603","22.112721","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"8631","22.156727","104.198.218.190","10.1.10.11","TLSv1.2","125","Application Data"
"8649","22.192218","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"8681","22.282032","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"8699","22.364857","104.198.218.190","10.1.10.11","TLSv1.2","480","Application Data"
"8708","22.372147","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"8719","22.419118","104.198.218.190","10.1.10.11","TLSv1.2","130","Application Data"
"8748","22.462354","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"8758","22.484607","104.198.218.190","10.1.10.11","TLSv1.2","560","Application Data, Application Data"
"8784","22.541627","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"8790","22.564267","104.198.218.190","10.1.10.11","TLSv1.2","484","Application Data"
"8813","22.630869","104.198.218.190","10.1.10.11","TLSv1.2","130","Application Data"
"8821","22.641972","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"8830","22.687076","104.198.218.190","10.1.10.11","TLSv1.2","1068","Application Data, Application Data, Application Data, Application Data"
