"No.","Time","Source","Destination","Protocol","Length","Info"
"5937","15.829898","104.198.218.190","10.1.10.11","TLSv1.2","408","Application Data"
"5962","15.876070","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"5968","15.907429","104.198.218.190","10.1.10.11","TLSv1.2","550","Application Data, Application Data, Application Data"
"5993","15.959145","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"6022","16.046085","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"6051","16.135908","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"6082","16.215747","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"6116","16.305653","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"6143","16.386065","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"6156","16.433792","104.198.218.190","10.1.10.11","TLSv1.2","416","Application Data"
"6170","16.475547","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"6204","16.557928","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"6233","16.646340","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"6259","16.725493","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"6291","16.816228","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"6317","16.895468","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"6348","16.986108","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"6368","17.065152","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"6393","17.157153","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"6426","17.235493","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"6459","17.326471","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"6490","17.415681","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"6519","17.496332","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"6551","17.585567","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"6575","17.665517","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"6603","17.756348","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"6640","17.835413","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"6668","17.925307","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"6699","18.005170","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"6728","18.096344","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"6757","18.175551","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"6799","18.272002","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"6872","18.345536","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"6950","18.435631","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"7008","18.516582","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"7069","18.607638","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"7114","18.695194","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"7197","18.777211","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"7274","18.872487","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"7319","18.946050","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"7379","19.036712","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"7431","19.115474","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"7478","19.206873","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"7519","19.285437","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"7551","19.375371","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"7581","19.455514","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
