"No.","Time","Source","Destination","Protocol","Length","Info"
"6730","17.860517","104.198.218.190","10.1.10.11","TLSv1.2","521","Application Data, Application Data"
"6753","17.907651","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"6782","17.988012","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"6811","18.078611","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"6847","18.167931","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"6851","18.185495","104.198.218.190","10.1.10.11","TLSv1.2","448","Application Data"
"6873","18.248929","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"6874","18.252909","104.198.218.190","10.1.10.11","TLSv1.2","132","Application Data"
"6896","18.336905","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"6897","18.338235","104.198.218.190","10.1.10.11","TLSv1.2","459","Application Data"
"6926","18.404330","104.198.218.190","10.1.10.11","TLSv1.2","121","Application Data"
"6934","18.418213","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"6945","18.462475","104.198.218.190","10.1.10.11","TLSv1.2","526","Application Data, Application Data"
"6966","18.518935","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"7005","18.598250","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"7020","18.632303","104.198.218.190","10.1.10.11","TLSv1.2","459","Application Data"
"7058","18.688834","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"7064","18.702450","104.198.218.190","10.1.10.11","TLSv1.2","126","Application Data"
"7119","18.798119","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"7162","18.887489","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"7200","18.953918","104.198.218.190","10.1.10.11","TLSv1.2","459","Application Data"
"7216","18.973706","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"7240","19.018750","104.198.218.190","10.1.10.11","TLSv1.2","606","Application Data, Application Data, Application Data"
"7269","19.058511","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"7309","19.090903","104.198.218.190","10.1.10.11","TLSv1.2","536","Application Data, Application Data"
"7373","19.148127","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"7409","19.188312","104.198.218.190","10.1.10.11","TLSv1.2","459","Application Data"
"7455","19.247659","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"7463","19.258461","104.198.218.190","10.1.10.11","TLSv1.2","133","Application Data"
"7523","19.337323","104.198.218.190","10.1.10.11","TLSv1.2","459","Application Data"
"7530","19.338765","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"7553","19.382949","104.198.218.190","10.1.10.11","TLSv1.2","137","Application Data"
"7594","19.442507","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"7645","19.535153","104.198.218.190","10.1.10.11","TLSv1.2","459","Application Data"
"7652","19.538004","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"7673","19.582239","104.198.218.190","10.1.10.11","TLSv1.2","137","Application Data"
"7698","19.617749","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"7726","19.675472","104.198.218.190","10.1.10.11","TLSv1.2","459","Application Data"
"7746","19.706773","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"7762","19.742610","104.198.218.190","10.1.10.11","TLSv1.2","142","Application Data"
"7797","19.797396","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"7822","19.847254","104.198.218.190","10.1.10.11","TLSv1.2","474","Application Data"
"7846","19.888361","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"7855","19.917762","104.198.218.190","10.1.10.11","TLSv1.2","127","Application Data"
"7886","19.969132","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"7934","20.056563","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"7948","20.096219","104.198.218.190","10.1.10.11","TLSv1.2","474","Application Data"
"7971","20.137687","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"7979","20.166130","104.198.218.190","10.1.10.11","TLSv1.2","627","Application Data, Application Data, Application Data"
"7997","20.228345","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"8034","20.307912","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"8056","20.397846","104.198.218.190","10.1.10.11","TLSv1.2","474","Application Data"
"8070","20.418659","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"8073","20.425743","104.198.218.190","10.1.10.11","TLSv1.2","1474","Application Data, Application Data, Application Data, Application Data, Application Data"
"8081","20.462797","104.198.218.190","10.1.10.11","TLSv1.2","751","Application Data, Application Data, Application Data, Application Data"
"8099","20.498856","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"8129","20.589093","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"8159","20.667239","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"8161","20.678841","104.198.218.190","10.1.10.11","TLSv1.2","486","Application Data"
"8185","20.745999","104.198.218.190","10.1.10.11","TLSv1.2","139","Application Data"
"8195","20.758529","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"8201","20.812948","104.198.218.190","10.1.10.11","TLSv1.2","572","Application Data, Application Data"
"8217","20.847644","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"8254","20.926680","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"8278","21.014166","104.198.218.190","10.1.10.11","TLSv1.2","505","Application Data"
"8287","21.028082","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"8297","21.074793","104.198.218.190","10.1.10.11","TLSv1.2","121","Application Data"
"8314","21.107327","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"8324","21.140826","104.198.218.190","10.1.10.11","TLSv1.2","1100","Application Data, Application Data, Application Data, Application Data"
"8353","21.196855","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"8358","21.213013","104.198.218.190","10.1.10.11","TLSv1.2","579","Application Data, Application Data"
"8385","21.279209","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"8394","21.289896","104.198.218.190","10.1.10.11","TLSv1.2","511","Application Data"
"8414","21.357684","104.198.218.190","10.1.10.11","TLSv1.2","122","Application Data"
"8423","21.374946","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
