"No.","Time","Source","Destination","Protocol","Length","Info"
"16353","45.840605","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"16371","45.888784","104.198.218.190","10.1.10.11","TLSv1.2","298","Application Data"
"16389","45.932410","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"16405","45.958239","104.198.218.190","10.1.10.11","TLSv1.2","132","Application Data"
"16430","46.010097","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"16439","46.027694","104.198.218.190","10.1.10.11","TLSv1.2","376","Application Data, Application Data"
"16473","46.100170","104.198.218.190","10.1.10.11","TLSv1.2","379","Application Data, Application Data"
"16475","46.100219","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"16505","46.174355","104.198.218.190","10.1.10.11","TLSv1.2","309","Application Data"
"16511","46.180118","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"16522","46.225085","104.198.218.190","10.1.10.11","TLSv1.2","128","Application Data"
"16547","46.275132","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"16556","46.298095","104.198.218.190","10.1.10.11","TLSv1.2","385","Application Data, Application Data"
"16588","46.350390","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"16597","46.368376","104.198.218.190","10.1.10.11","TLSv1.2","383","Application Data, Application Data"
"16631","46.440450","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"16635","46.442902","104.198.218.190","10.1.10.11","TLSv1.2","315","Application Data"
"16662","46.520493","104.198.218.190","10.1.10.11","TLSv1.2","122","Application Data"
"16668","46.520887","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"16686","46.566571","104.198.218.190","10.1.10.11","TLSv1.2","386","Application Data, Application Data"
"16716","46.611516","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"16725","46.637163","104.198.218.190","10.1.10.11","TLSv1.2","386","Application Data, Application Data"
"16750","46.700613","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"16779","46.774588","104.198.218.190","10.1.10.11","TLSv1.2","318","Application Data"
"16789","46.780523","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"16803","46.829015","104.198.218.190","10.1.10.11","TLSv1.2","125","Application Data"
"16830","46.870739","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"16840","46.897683","104.198.218.190","10.1.10.11","TLSv1.2","728","Application Data, Application Data, Application Data, Application Data"
"16871","46.950561","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"16875","46.966260","104.198.218.190","10.1.10.11","TLSv1.2","393","Application Data, Application Data"
"16911","47.040137","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"16945","47.115612","104.198.218.190","10.1.10.11","TLSv1.2","325","Application Data"
"16951","47.122567","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"16968","47.166867","104.198.218.190","10.1.10.11","TLSv1.2","122","Application Data"
"16998","47.210710","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"17007","47.235679","104.198.218.190","10.1.10.11","TLSv1.2","393","Application Data, Application Data"
"17034","47.292020","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"17068","47.381815","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"17098","47.461391","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"17130","47.530225","104.198.218.190","10.1.10.11","TLSv1.2","740","Application Data, Application Data, Application Data, Application Data"
"17160","47.553703","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"17167","47.568353","104.198.218.190","10.1.10.11","TLSv1.2","1105","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"17195","47.630647","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"17235","47.720738","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"17266","47.800806","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"17273","47.820312","104.198.218.190","10.1.10.11","TLSv1.2","325","Application Data"
"17298","47.890406","104.198.218.190","10.1.10.11","TLSv1.2","852","Application Data, Application Data, Application Data, Application Data, Application Data"
"17304","47.891685","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"17329","47.953811","104.198.218.190","10.1.10.11","TLSv1.2","410","Application Data, Application Data"
"17351","47.990474","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"17364","48.026166","104.198.218.190","10.1.10.11","TLSv1.2","415","Application Data, Application Data"
"17387","48.071694","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"17403","48.097535","104.198.218.190","10.1.10.11","TLSv1.2","417","Application Data, Application Data"
"17433","48.161206","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"17438","48.172409","104.198.218.190","10.1.10.11","TLSv1.2","417","Application Data, Application Data"
"17470","48.248005","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"17481","48.261492","104.198.218.190","10.1.10.11","TLSv1.2","337","Application Data"
"17510","48.332062","104.198.218.190","10.1.10.11","TLSv1.2","136","Application Data"
"17519","48.348270","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"17533","48.393095","104.198.218.190","10.1.10.11","TLSv1.2","417","Application Data, Application Data"
"17551","48.420264","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"17566","48.460650","104.198.218.190","10.1.10.11","TLSv1.2","422","Application Data, Application Data"
"17592","48.510563","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"17625","48.589946","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"17637","48.611117","104.198.218.190","10.1.10.11","TLSv1.2","344","Application Data"
"17668","48.680913","104.198.218.190","10.1.10.11","TLSv1.2","132","Application Data"
"17674","48.681238","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"17711","48.759035","104.198.218.190","10.1.10.11","TLSv1.2","344","Application Data"
"17717","48.763431","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"17731","48.807118","104.198.218.190","10.1.10.11","TLSv1.2","510","Application Data, Application Data, Application Data"
"17756","48.850806","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"17785","48.926290","104.198.218.190","10.1.10.11","TLSv1.2","344","Application Data"
"17793","48.935349","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"17809","48.979546","104.198.218.190","10.1.10.11","TLSv1.2","139","Application Data"
"17830","49.021356","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"17839","49.048639","104.198.218.190","10.1.10.11","TLSv1.2","806","Application Data, Application Data, Application Data, Application Data"
"17863","49.100470","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"17864","49.124010","104.198.218.190","10.1.10.11","TLSv1.2","361","Application Data"
"17896","49.190581","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"17897","49.190798","104.198.218.190","10.1.10.11","TLSv1.2","128","Application Data"
"17949","49.282946","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"17984","49.361880","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"18026","49.450881","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"18036","49.480876","104.198.218.190","10.1.10.11","TLSv1.2","361","Application Data"
"18065","49.536859","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"18070","49.549612","104.198.218.190","10.1.10.11","TLSv1.2","518","Application Data, Application Data, Application Data"
"18108","49.620562","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"18137","49.700915","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"18138","49.711911","104.198.218.190","10.1.10.11","TLSv1.2","361","Application Data"
"18164","49.783503","104.198.218.190","10.1.10.11","TLSv1.2","526","Application Data, Application Data, Application Data"
"18171","49.792661","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"18201","49.871346","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"18245","49.961717","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"18274","50.040779","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"18320","50.130795","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"18326","50.158229","104.198.218.190","10.1.10.11","TLSv1.2","374","Application Data"
"18353","50.210131","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"18361","50.226392","104.198.218.190","10.1.10.11","TLSv1.2","518","Application Data, Application Data, Application Data"
"18391","50.297553","104.198.218.190","10.1.10.11","TLSv1.2","382","Application Data"
"18397","50.300736","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"18429","50.380442","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"18461","50.464889","104.198.218.190","10.1.10.11","TLSv1.2","382","Application Data"
"18467","50.469777","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"18477","50.517244","104.198.218.190","10.1.10.11","TLSv1.2","126","Application Data"
"18505","50.561350","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"18513","50.586449","104.198.218.190","10.1.10.11","TLSv1.2","455","Application Data, Application Data"
"18540","50.640553","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"18546","50.656452","104.198.218.190","10.1.10.11","TLSv1.2","457","Application Data, Application Data"
"18586","50.731677","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"18589","50.748915","104.198.218.190","10.1.10.11","TLSv1.2","382","Application Data"
"18621","50.811387","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"18622","50.815519","104.198.218.190","10.1.10.11","TLSv1.2","131","Application Data"
"18649","50.884742","104.198.218.190","10.1.10.11","TLSv1.2","1272","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"18655","50.899880","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"18676","50.945475","104.198.218.190","10.1.10.11","TLSv1.2","872","Application Data, Application Data, Application Data, Application Data"
"18697","50.980689","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"18711","51.015706","104.198.218.190","10.1.10.11","TLSv1.2","465","Application Data, Application Data"
"18732","51.070367","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"18766","51.150858","104.198.218.190","10.1.10.11","TLSv1.2","388","Application Data"
"18772","51.151378","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"18804","51.216548","104.198.218.190","10.1.10.11","TLSv1.2","552","Application Data, Application Data, Application Data"
"18818","51.244145","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"18852","51.319851","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"18893","51.410046","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"18931","51.490147","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"18947","51.536018","104.198.218.190","10.1.10.11","TLSv1.2","393","Application Data"
"18973","51.582785","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"18981","51.602936","104.198.218.190","10.1.10.11","TLSv1.2","974","Application Data, Application Data, Application Data, Application Data, Application Data"
"19006","51.661138","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"19036","51.752819","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"19037","51.753609","104.198.218.190","10.1.10.11","TLSv1.2","409","Application Data"
"19059","51.821152","104.198.218.190","10.1.10.11","TLSv1.2","121","Application Data"
"19072","51.840760","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"19092","51.884635","104.198.218.190","10.1.10.11","TLSv1.2","482","Application Data, Application Data"
"19119","51.930778","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"19152","52.015668","104.198.218.190","10.1.10.11","TLSv1.2","409","Application Data"
"19162","52.022182","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"19178","52.070815","104.198.218.190","10.1.10.11","TLSv1.2","126","Application Data"
"19196","52.100833","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"19228","52.179876","104.198.218.190","10.1.10.11","TLSv1.2","409","Application Data"
"19238","52.190760","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"19253","52.235186","104.198.218.190","10.1.10.11","TLSv1.2","559","Application Data, Application Data, Application Data"
"19270","52.270364","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"19276","52.302530","104.198.218.190","10.1.10.11","TLSv1.2","486","Application Data, Application Data"
"19304","52.359883","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"19353","52.440961","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"19357","52.450032","104.198.218.190","10.1.10.11","TLSv1.2","415","Application Data"
"19387","52.516668","104.198.218.190","10.1.10.11","TLSv1.2","559","Application Data, Application Data, Application Data"
"19398","52.530504","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"19411","52.578006","104.198.218.190","10.1.10.11","TLSv1.2","491","Application Data, Application Data"
"19434","52.611005","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"19446","52.646238","104.198.218.190","10.1.10.11","TLSv1.2","491","Application Data, Application Data"
"19471","52.700797","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"19481","52.712519","104.198.218.190","10.1.10.11","TLSv1.2","491","Application Data, Application Data"
"19514","52.780578","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"19520","52.795417","104.198.218.190","10.1.10.11","TLSv1.2","423","Application Data"
"19546","52.862362","104.198.218.190","10.1.10.11","TLSv1.2","123","Application Data"
"19556","52.870035","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"19569","52.915943","104.198.218.190","10.1.10.11","TLSv1.2","494","Application Data, Application Data"
"19585","52.955759","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"19595","52.984561","104.198.218.190","10.1.10.11","TLSv1.2","499","Application Data, Application Data"
"19620","53.040547","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"19623","53.052193","104.198.218.190","10.1.10.11","TLSv1.2","499","Application Data, Application Data"
"19666","53.133590","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"19704","53.210338","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"19746","53.302240","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"19784","53.380489","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"19793","53.391136","104.198.218.190","10.1.10.11","TLSv1.2","425","Application Data"
"19821","53.460595","104.198.218.190","10.1.10.11","TLSv1.2","132","Application Data"
"19834","53.472957","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"19849","53.521254","104.198.218.190","10.1.10.11","TLSv1.2","503","Application Data, Application Data"
"19876","53.570926","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"19878","53.586711","104.198.218.190","10.1.10.11","TLSv1.2","503","Application Data, Application Data"
"19914","53.672995","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"19957","53.749835","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"19977","53.804180","104.198.218.190","10.1.10.11","TLSv1.2","438","Application Data"
"19996","53.841018","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"20008","53.870817","104.198.218.190","10.1.10.11","TLSv1.2","124","Application Data"
"20035","53.920462","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"20069","54.007483","104.198.218.190","10.1.10.11","TLSv1.2","442","Application Data"
"20081","54.014219","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"20096","54.063371","104.198.218.190","10.1.10.11","TLSv1.2","577","Application Data, Application Data, Application Data"
"20119","54.094818","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"20137","54.132739","104.198.218.190","10.1.10.11","TLSv1.2","512","Application Data, Application Data"
"20163","54.183692","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"20195","54.261164","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"20226","54.344603","104.198.218.190","10.1.10.11","TLSv1.2","447","Application Data"
"20233","54.349798","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"20249","54.395174","104.198.218.190","10.1.10.11","TLSv1.2","119","Application Data"
"20283","54.440357","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"20290","54.464307","104.198.218.190","10.1.10.11","TLSv1.2","517","Application Data, Application Data"
"20321","54.523523","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"20360","54.611440","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"20361","54.611582","104.198.218.190","10.1.10.11","TLSv1.2","447","Application Data"
"20395","54.682522","104.198.218.190","10.1.10.11","TLSv1.2","516","Application Data, Application Data"
"20403","54.690831","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"20461","54.785647","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"20518","54.863576","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"20560","54.950854","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"20561","54.951767","104.198.218.190","10.1.10.11","TLSv1.2","451","Application Data"
"20592","55.018649","104.198.218.190","10.1.10.11","TLSv1.2","128","Application Data"
"20601","55.033409","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"20672","55.121154","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"20717","55.210776","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"20760","55.311645","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"20795","55.381053","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"20799","55.397925","104.198.218.190","10.1.10.11","TLSv1.2","451","Application Data"
"20852","55.465024","104.198.218.190","10.1.10.11","TLSv1.2","612","Application Data, Application Data, Application Data"
"20862","55.475054","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"20881","55.519642","104.198.218.190","10.1.10.11","TLSv1.2","533","Application Data, Application Data"
"20916","55.578269","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"20988","55.661712","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"21028","55.750208","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"21042","55.777823","104.198.218.190","10.1.10.11","TLSv1.2","464","Application Data"
"21070","55.830100","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"21077","55.844650","104.198.218.190","10.1.10.11","TLSv1.2","127","Application Data"
"21112","55.919988","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"21152","55.999838","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"21153","56.001039","104.198.218.190","10.1.10.11","TLSv1.2","469","Application Data"
"21171","56.066680","104.198.218.190","10.1.10.11","TLSv1.2","122","Application Data"
"21184","56.092511","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"21208","56.171980","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"21218","56.199306","104.198.218.190","10.1.10.11","TLSv1.2","472","Application Data"
"21241","56.266468","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"21242","56.266989","104.198.218.190","10.1.10.11","TLSv1.2","119","Application Data"
"21293","56.372069","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"21416","56.470344","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"21459","56.516316","104.198.218.190","10.1.10.11","TLSv1.2","476","Application Data"
"21478","56.550944","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"21496","56.585043","104.198.218.190","10.1.10.11","TLSv1.2","546","Application Data, Application Data"
"21540","56.640748","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"21542","56.651606","104.198.218.190","10.1.10.11","TLSv1.2","544","Application Data, Application Data"
"21585","56.722258","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"21637","56.807730","104.198.218.190","10.1.10.11","TLSv1.2","472","Application Data"
"21645","56.810675","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"21666","56.858976","104.198.218.190","10.1.10.11","TLSv1.2","133","Application Data"
"21702","56.892408","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"21704","56.899666","10.1.10.11","104.198.218.190","TLSv1.2","89","Application Data"
"21718","56.924723","104.198.218.190","10.1.10.11","TLSv1.2","551","Application Data, Application Data"
"21746","56.947036","104.198.218.190","10.1.10.11","TLSv1.2","85","Application Data"
