"No.","Time","Source","Destination","Protocol","Length","Info"
"7138","16.888463","104.198.218.190","10.1.10.11","TLSv1.2","439","Application Data"
"7169","16.970132","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"7193","17.049548","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"7194","17.052572","104.198.218.190","10.1.10.11","TLSv1.2","439","Application Data"
"7212","17.119699","104.198.218.190","10.1.10.11","TLSv1.2","126","Application Data"
"7226","17.143059","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"7240","17.191141","104.198.218.190","10.1.10.11","TLSv1.2","439","Application Data"
"7258","17.218822","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"7322","17.259068","104.198.218.190","10.1.10.11","TLSv1.2","516","Application Data, Application Data"
"7362","17.309709","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"7415","17.326608","104.198.218.190","10.1.10.11","TLSv1.2","903","Application Data, Application Data, Application Data"
"7472","17.399167","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"7501","17.488757","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"7504","17.501848","104.198.218.190","10.1.10.11","TLSv1.2","439","Application Data"
"7536","17.569250","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"7539","17.580049","104.198.218.190","10.1.10.11","TLSv1.2","136","Application Data"
"7564","17.656650","104.198.218.190","10.1.10.11","TLSv1.2","439","Application Data"
"7597","17.661989","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"7638","17.709904","104.198.218.190","10.1.10.11","TLSv1.2","138","Application Data"
"7659","17.738521","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"7700","17.818636","104.198.218.190","10.1.10.11","TLSv1.2","439","Application Data"
"7708","17.830523","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"7719","17.874949","104.198.218.190","10.1.10.11","TLSv1.2","140","Application Data"
"7739","17.908629","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"7749","17.943781","104.198.218.190","10.1.10.11","TLSv1.2","525","Application Data, Application Data"
"7783","18.009485","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"7784","18.011883","104.198.218.190","10.1.10.11","TLSv1.2","528","Application Data, Application Data"
"7817","18.099712","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"7849","18.183274","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"7872","18.266136","104.198.218.190","10.1.10.11","TLSv1.2","457","Application Data"
"7878","18.270185","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"7893","18.314141","104.198.218.190","10.1.10.11","TLSv1.2","606","Application Data, Application Data, Application Data"
"7910","18.348958","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"7915","18.380125","104.198.218.190","10.1.10.11","TLSv1.2","532","Application Data, Application Data"
"7935","18.439947","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"7970","18.520392","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"7974","18.529810","104.198.218.190","10.1.10.11","TLSv1.2","464","Application Data"
"7994","18.599280","104.198.218.190","10.1.10.11","TLSv1.2","126","Application Data"
"8005","18.608356","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"8021","18.654254","104.198.218.190","10.1.10.11","TLSv1.2","1021","Application Data, Application Data, Application Data, Application Data"
"8040","18.690779","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"8072","18.779592","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"8102","18.859112","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"8103","18.868872","104.198.218.190","10.1.10.11","TLSv1.2","471","Application Data"
"8125","18.937662","104.198.218.190","10.1.10.11","TLSv1.2","122","Application Data"
"8133","18.949912","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"8160","19.029426","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"8162","19.036118","104.198.218.190","10.1.10.11","TLSv1.2","471","Application Data"
"8181","19.105699","104.198.218.190","10.1.10.11","TLSv1.2","130","Application Data"
"8189","19.119730","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"8213","19.198677","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"8214","19.202451","104.198.218.190","10.1.10.11","TLSv1.2","478","Application Data"
"8228","19.267787","104.198.218.190","10.1.10.11","TLSv1.2","123","Application Data"
"8259","19.303629","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"8308","19.384760","104.198.218.190","10.1.10.11","TLSv1.2","478","Application Data"
"8344","19.408922","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"8374","19.452050","104.198.218.190","10.1.10.11","TLSv1.2","128","Application Data"
"8399","19.491268","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"8445","19.579101","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"8496","19.658848","104.198.218.190","10.1.10.11","TLSv1.2","486","Application Data"
"8507","19.669709","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"8518","19.714263","104.198.218.190","10.1.10.11","TLSv1.2","120","Application Data"
"8545","19.758831","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"8577","19.838816","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"8584","19.846921","104.198.218.190","10.1.10.11","TLSv1.2","486","Application Data"
"8614","19.915171","104.198.218.190","10.1.10.11","TLSv1.2","121","Application Data"
"8626","19.928566","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"8642","19.972469","104.198.218.190","10.1.10.11","TLSv1.2","1060","Application Data, Application Data, Application Data, Application Data"
"8663","20.011093","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"8694","20.094465","104.198.218.190","10.1.10.11","TLSv1.2","491","Application Data"
"8704","20.118861","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"8717","20.160296","104.198.218.190","10.1.10.11","TLSv1.2","124","Application Data"
"8737","20.198918","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"8745","20.227956","104.198.218.190","10.1.10.11","TLSv1.2","565","Application Data, Application Data"
"8769","20.290571","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"8770","20.293496","104.198.218.190","10.1.10.11","TLSv1.2","1078","Application Data, Application Data, Application Data, Application Data"
"8801","20.372071","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"8854","20.459929","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"8857","20.468064","104.198.218.190","10.1.10.11","TLSv1.2","496","Application Data"
"8890","20.538658","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"8892","20.539532","104.198.218.190","10.1.10.11","TLSv1.2","124","Application Data"
"8921","20.636842","104.198.218.190","10.1.10.11","TLSv1.2","500","Application Data"
"8928","20.639821","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
